series,model,horizon_step,n,mae_kw,mean_abs_actual_kw,daylight_n,daylight_mae_kw,rmse_kw,nmae,all_day_mae_kw,nmae_defined
Load,B2,34,334,159.544292515,3445.69849431,0,,204.721280438,0.0463024529797,,True
Load,B2,35,334,151.050997904,3784.61948114,0,,207.816819647,0.0399118058386,,True
Load,B2,36,334,182.841317365,4359.2808982,0,,236.537497087,0.0419429996908,,True
Load,B2,37,334,151.890490719,4413.70009461,0,,195.611435089,0.0344134144737,,True
Load,B2,38,334,148.852263473,4330.21665329,0,,191.601494545,0.0343752461808,,True
Load,B2,39,334,163.21257485,4350.3798503,0,,218.320032125,0.037516856106,,True
Load,B2,40,334,161.375113174,4339.86303683,0,,211.927827768,0.0371843792775,,True
Load,B2,41,334,159.697099102,4391.86301856,0,,213.253405869,0.0363620400788,,True
Load,B2,42,334,162.80502994,4484.03997006,0,,214.25991094,0.036307666976,,True
Load,B2,43,334,147.329865868,4481.80608892,0,,198.55252901,0.0328728782426,,True
Load,B2,44,334,159.468901497,4499.83665749,0,,214.048188278,0.0354388200362,,True
Load,B2,45,334,174.482095808,4477.67688623,0,,231.418968218,0.038967102862,,True
Load,B2,46,334,164.933681138,4341.91077994,0,,217.279967872,0.03798642798,,True
Load,B2,47,334,157.900342515,4868.00004731,0,,205.951626754,0.0324363888621,,True
Load,B2,48,334,177.555568862,5752.92802395,0,,230.797462881,0.0308635130012,,True
Load,B2,49,334,159.251426946,5840.44940359,0,,211.5155049,0.0272669816895,,True
Load,B2,50,334,162.520147006,5706.23317006,0,,221.560036923,0.0284811612429,,True
Load,B2,51,334,169.072245509,5725.10296407,0,,230.613222492,0.0295317388299,,True
Load,B2,52,334,158.363348204,5706.07145868,0,,210.015227266,0.0277534814189,,True
Load,B2,53,334,151.297569461,5776.49677365,0,,198.727084626,0.026191924862,,True
Load,B2,54,334,162.833892216,5910.29655689,0,,215.029573542,0.0275508835552,,True
Load,B2,55,334,146.566884132,5914.6803988,0,,198.45444549,0.0247801866288,,True
Load,B2,56,334,154.258317665,5885.68713772,0,,205.636208405,0.0262090583572,,True
Load,B2,57,334,173.010269461,5882.02272455,0,,226.218383203,0.0294133969831,,True
Load,B2,58,334,150.809968862,5865.2674988,0,,196.284093672,0.0257123769535,,True
Load,B2,59,334,157.497548204,5855.90453234,0,,202.331195772,0.0268955115873,,True
Load,B2,60,334,168.748592814,5860.5361976,0,,219.158852246,0.0287940535003,,True
Load,B2,61,334,155.013753892,5859.71051437,0,,213.423715526,0.0264541658691,,True
Load,B2,62,334,159.169503293,5849.30602695,0,,217.806517136,0.0272116901663,,True
Load,B2,63,334,166.574221557,5833.71685629,0,,220.679081908,0.0285537035239,,True
Load,B2,64,334,152.893007485,5820.12397605,0,,204.035689892,0.0262697166099,,True
Load,B2,65,334,155.317517365,5809.55006168,0,,205.016238509,0.0267348616875,,True
Load,B2,66,334,160.142874251,5804.0348503,0,,210.076253889,0.0275916458777,,True
Load,B2,67,334,163.54608024,5803.18532635,0,,215.320019478,0.0281821225831,,True
Load,B2,68,334,170.535357186,5788.4230976,0,,223.660440796,0.0294614533717,,True
Load,B2,69,334,193.936137725,5781.26565868,0,,251.241185587,0.0335456194498,,True
Load,B2,70,334,171.252915569,5799.50646347,0,,233.118324672,0.0295288774394,,True
Load,B2,71,334,151.091050898,5679.44560689,0,,204.555231725,0.0266031337134,,True
Load,B2,72,334,171.298712575,5486.47979042,0,,226.037915799,0.0312219709392,,True
Load,B2,73,334,176.999936527,5465.79350838,0,,239.376889864,0.0323832095478,,True
Load,B2,74,334,152.716389222,5487.71697006,0,,221.95766145,0.0278287655968,,True
Load,B2,75,334,176.945359281,5458.65763473,0,,235.736161295,0.0324155444657,,True
Load,B2,76,334,170.713026048,5436.17462605,0,,222.007839177,0.0314031534657,,True
Load,B2,77,334,175.844863174,5541.9992018,0,,241.804100733,0.0317294999098,,True
Load,B2,78,334,189.707065868,5703.48655689,0,,263.977450138,0.0332615960389,,True
Load,B2,79,334,170.657004491,5718.17366437,0,,234.934118432,0.0298446697333,,True
Load,B2,80,334,165.288436228,5694.81336497,0,,219.146895263,0.0290243815968,,True
Load,B2,81,334,176.079820359,5700.55107784,0,,238.70912024,0.0308882102721,,True
Load,B2,82,334,172.920898802,5693.46154222,0,,235.396889932,0.0303718392616,,True
Load,B2,83,334,179.391262874,5681.68726647,0,,240.751715461,0.0315735897562,,True
Load,B2,84,334,185.117904192,5676.30251497,0,,252.619192331,0.0326124098748,,True
Load,B2,85,334,164.787259281,5675.63841138,0,,233.857148092,0.0290341363099,,True
Load,B2,86,334,170.933901796,5671.14900419,0,,247.267226676,0.030140964674,,True
Load,B2,87,334,201.651766467,5661.89769461,0,,282.143471622,0.035615579324,,True
Load,B2,88,334,181.53418503,5657.16112844,0,,256.936409461,0.0320892725005,,True
Load,B2,89,334,173.922185928,5669.02807335,0,,243.077180945,0.0306793657886,,True
Load,B2,90,334,188.859820359,5682.74035928,0,,257.939534225,0.0332339344082,,True
Load,B2,91,334,169.508999701,5670.27777814,0,,244.920169413,0.0298943025955,,True
Load,B2,92,334,171.814534731,5659.0833015,0,,245.190160451,0.0303608421323,,True
Load,B2,93,334,193.834580838,5661.56233533,0,,277.800198673,0.0342369419177,,True
Load,B2,94,334,182.302668563,5665.06089132,0,,253.253360476,0.0321801781235,,True
Load,B2,95,334,179.627113174,5673.04077216,0,,247.04907319,0.0316632861261,,True
Load,B2,96,334,184.15497006,5682.69847305,0,,253.030626174,0.0324062539889,,True
Load,B2,97,334,182.422988922,5683.14197844,0,,252.176775825,0.0320989673695,,True
Load,B2,98,334,175.98757006,5674.47245808,0,,251.44143293,0.0310139085809,,True
Load,B2,99,334,197.911407186,5679.8238024,0,,273.412641254,0.0348446385084,,True
Load,B2,100,334,189.636359281,5705.82059012,0,,276.036996802,0.0332355979804,,True
Load,B2,101,334,192.675658982,5622.12605958,0,,279.746188201,0.0342709602987,,True
Load,B2,102,334,188.180389222,5485.68583832,0,,266.600291964,0.0343038946757,,True
Load,B2,103,334,189.710864072,5488.35072156,0,,268.572689958,0.0345660971203,,True
Load,B2,104,334,189.874080838,5486.24672754,0,,266.779714917,0.0346091035033,,True
Load,B2,105,334,207.604760479,5513.75520958,0,,287.19567368,0.037652154038,,True
Load,B2,106,334,196.381301796,5645.6185512,0,,277.862614961,0.0347847273094,,True
Load,B2,107,334,192.547379641,5116.07608234,0,,275.801824944,0.0376357537578,,True
Load,B2,108,334,197.787814371,4232.75482036,0,,271.417262443,0.0467279166324,,True
Load,B2,109,334,176.930191018,4149.09456138,0,,249.484215388,0.0426430847503,,True
Load,B2,110,334,181.198688024,4284.4414488,0,,257.962454849,0.0422922544722,,True
Load,B2,111,334,211.239161677,4255.23452096,0,,297.626276365,0.0496421902568,,True
Load,B2,112,334,186.515068862,4263.40367575,0,,280.016569003,0.0437479260815,,True
Load,B2,113,334,191.931538323,4276.98008114,0,,271.533713771,0.0448754809895,,True
Load,B2,114,334,200.656556886,4270.07784431,0,,272.309838058,0.0469913112131,,True
Load,B2,115,334,185.089950898,4276.60332725,0,,256.993190137,0.0432796630258,,True
Load,B2,116,334,187.244535629,4283.96602006,0,,263.18295271,0.0437082214826,,True
Load,B2,117,334,203.204850299,4287.76365269,0,,285.270533032,0.0473918029907,,True
Load,B2,118,334,175.900559581,4297.98353323,0,,246.37812491,0.0409262990937,,True
Load,B2,119,334,173.257404491,4300.81673743,0,,248.542130932,0.0402847680031,,True
Load,B2,120,334,199.473802395,4300.03979042,0,,279.148552309,0.046388827108,,True
Load,B2,121,334,186.216411377,4313.7325988,0,,268.666301231,0.043168278773,,True
Load,B2,122,334,182.615565569,4323.13168922,0,,267.802601756,0.0422414996111,,True
Load,B2,123,334,213.005389222,4322.44793413,0,,297.997466737,0.0492788791138,,True
Load,B2,124,334,187.137779042,4323.86058353,0,,268.328064616,0.0432802527803,,True
Load,B2,125,334,185.555979042,4322.44967335,0,,267.225665655,0.0429284301876,,True
Load,B2,126,334,207.836856287,4327.25625749,0,,279.259450749,0.0480297084158,,True
Load,B2,127,334,195.86649491,4348.23560958,0,,270.29825276,0.0450450510268,,True
Load,B2,128,334,204.054750299,4331.39016287,0,,281.980509818,0.0471106833202,,True
Load,B2,129,334,201.948622754,4350.31218563,0,,283.397880655,0.0464216392151,,True
Load,B2,130,334,178.993573353,4452.8799988,0,,262.703422818,0.0401972596166,,True
Load,B2,131,334,185.861294012,4052.24812126,0,,267.65512498,0.0458662175786,,True
Load,B2,132,334,201.911137725,3385.39967066,0,,288.155172319,0.0596417431816,,True
Load,B2,133,334,190.476896407,3332.89587545,0,,269.549888362,0.0571505692123,,True
Load,B2,134,334,185.029417665,3435.82172725,0,,261.162737568,0.0538530320702,,True
Load,B2,135,334,218.381646707,3403.03577844,0,,290.107603479,0.0641725979168,,True
Load,B2,136,334,188.489827545,3406.86518383,0,,264.588790709,0.0553264709268,,True
Load,B2,137,334,187.184956287,3422.00430778,0,,263.268723992,0.0547003859293,,True
Load,B2,138,334,202.248323353,3420.87434132,0,,276.764081424,0.0591218218426,,True
Load,B2,139,334,172.919982934,3423.52977126,0,,239.904811094,0.0505092680618,,True
Load,B2,140,334,183.96390988,3429.54660299,0,,256.344964821,0.0536408835266,,True
Load,B2,141,334,200.337724551,3435.0258982,0,,283.058753177,0.0583220419548,,True
Load,B2,142,334,190.006884431,3439.78204132,0,,265.948124862,0.0552380593156,,True
Load,B2,143,334,191.171098802,3449.06375958,0,,253.46307123,0.0554269541325,,True
Load,B2,144,334,189.765568862,3457.61482036,0,,267.381968448,0.0548833744421,,True
Load,B3,1,334,426.315968862,3449.16017665,0,,496.303023552,0.123599933615,,True
Load,B3,2,334,393.972893242,3444.09948533,0,,462.039650399,0.114390683231,,True
Load,B3,3,334,394.772249786,3447.99326347,0,,464.408843821,0.114493335578,,True
Load,B3,4,334,392.315855774,3459.90922066,0,,454.487494694,0.11338906045,,True
Load,B3,5,334,394.693420915,3463.78178772,0,,458.392507555,0.113948696859,,True
Load,B3,6,334,404.237792986,3458.99179641,0,,473.20435884,0.116865785402,,True
Load,B3,7,334,409.559283362,3459.08269401,0,,478.01039085,0.118401125267,,True
Load,B3,8,334,396.889359624,3458.26008772,0,,462.75371149,0.114765618998,,True
Load,B3,9,334,382.979516681,3460.12413174,0,,450.193304717,0.110683750669,,True
Load,B3,10,334,396.551954106,3475.34069281,0,,462.399893054,0.114104483318,,True
Load,B3,11,334,405.597858896,3485.9928991,0,,470.469087524,0.116350741564,,True
Load,B3,12,334,397.60763473,3487.61311377,0,,467.245262171,0.114005659963,,True
Load,B3,13,334,404.119633276,3492.63351018,0,,466.241184126,0.11570628069,,True
Load,B3,14,334,399.735717109,3498.20960569,0,,464.568033234,0.114268658018,,True
Load,B3,15,334,389.035235244,3500.60299401,0,,456.296292141,0.111133777783,,True
Load,B3,16,334,390.175021258,3499.66061317,0,,454.470198878,0.111489388368,,True
Load,B3,17,334,395.873115783,3497.06081257,0,,461.53623317,0.113201667629,,True
Load,B3,18,334,400.609756202,3497.25799401,0,,471.379052273,0.114549672025,,True
Load,B3,19,334,392.869602951,3504.38746198,0,,458.256084493,0.112107923914,,True
Load,B3,20,334,392.195090077,3512.12491228,0,,456.104183227,0.111668889881,,True
Load,B3,21,334,400.004088965,3516.69251497,0,,465.02291007,0.113744402521,,True
Load,B3,22,334,402.525825535,3519.74112994,0,,468.876181191,0.114362338216,,True
Load,B3,23,334,392.820989136,3523.71643563,0,,456.293882522,0.111479171583,,True
Load,B3,24,334,386.929148845,3527.31517964,0,,453.099839056,0.109695087946,,True
Load,B3,25,334,392.264991574,3526.90938054,0,,457.939423601,0.111220604005,,True
Load,B3,26,334,398.72947408,3525.31190569,0,,464.258400409,0.113104736474,,True
Load,B3,27,334,396.60094953,3531.02047904,0,,464.009262013,0.112319073731,,True
Load,B3,28,334,396.045285415,3548.67437006,0,,459.768960149,0.111603726946,,True
Load,B3,29,334,391.454384345,3552.5327482,0,,456.050928026,0.110190225423,,True
Load,B3,30,334,392.092467921,3536.09215569,0,,458.870035582,0.11088298909,,True
Load,B3,31,334,397.313785415,3523.64814042,0,,466.956951053,0.11275637339,,True
Load,B3,32,334,408.187945039,3550.15700988,0,,475.502979874,0.114977434492,,True
Load,B3,33,334,389.562091531,3538.5447006,0,,452.606144731,0.110091047166,,True
Load,B3,34,334,338.96054444,3445.69849431,0,,396.801526375,0.098372084789,,True
Load,B3,35,334,527.569018221,3784.61948114,0,,603.075232681,0.139398166936,,True
Load,B3,36,334,855.81471343,4359.2808982,0,,962.899929943,0.196320157708,,True
Load,B3,37,334,901.637999059,4413.70009461,0,,1008.80565107,0.204281663849,,True
Load,B3,38,334,844.58550911,4330.21665329,0,,945.417195257,0.195044630958,,True
Load,B3,39,334,846.696351583,4350.3798503,0,,951.449849721,0.194625844344,,True
Load,B3,40,334,872.066396536,4339.86303683,0,,977.493437997,0.200943299163,,True
Load,B3,41,334,791.875790932,4391.86301856,0,,889.761884209,0.180305211612,,True
Load,B3,42,334,650.653430282,4484.03997006,0,,737.454877732,0.145104288683,,True
Load,B3,43,334,628.671137511,4481.80608892,0,,711.382633908,0.140271829043,,True
Load,B3,44,334,670.372948332,4499.83665749,0,,758.076600425,0.14897717392,,True
Load,B3,45,334,657.606077844,4477.67688623,0,,746.520701876,0.146863227194,,True
Load,B3,46,334,586.408126561,4341.91077994,0,,666.684226225,0.135057617782,,True
Load,B3,47,334,884.832280411,4868.00004731,0,,991.026874528,0.181765051728,,True
Load,B3,48,334,1382.24174936,5752.92802395,0,,1539.69380918,0.240267520053,,True
Load,B3,49,334,1437.9778219,5840.44940359,0,,1599.20143288,0.246210132565,,True
Load,B3,50,334,1364.82551121,5706.23317006,0,,1518.99567953,0.239181517917,,True
Load,B3,51,334,1393.21733533,5725.10296407,0,,1551.92037481,0.243352363106,,True
Load,B3,52,334,1414.43897494,5706.07145868,0,,1573.93440607,0.247883151338,,True
Load,B3,53,334,1287.04926001,5776.49677365,0,,1433.07922428,0.222807925018,,True
Load,B3,54,334,1101.48855432,5910.29655689,0,,1230.44912373,0.186367730235,,True
Load,B3,55,334,1089.59254795,5914.6803988,0,,1215.49101537,0.184218330405,,True
Load,B3,56,334,1110.1557772,5885.68713772,0,,1238.60809826,0.188619570022,,True
Load,B3,57,334,1089.84370402,5882.02272455,0,,1218.4928651,0.18528383093,,True
Load,B3,58,334,1096.12575257,5865.2674988,0,,1222.40255997,0.18688418777,,True
Load,B3,59,334,1106.21653246,5855.90453234,0,,1233.4658024,0.188906176041,,True
Load,B3,60,334,1105.9060864,5860.5361976,0,,1234.54689972,0.188703908501,,True
Load,B3,61,334,1108.35297271,5859.71051437,0,,1236.99658081,0.189148076512,,True
Load,B3,62,334,1105.1144423,5849.30602695,0,,1233.84103816,0.188930864142,,True
Load,B3,63,334,1097.41238238,5833.71685629,0,,1226.52600575,0.18811546899,,True
Load,B3,64,334,1097.62963234,5820.12397605,0,,1224.36777332,0.18859213942,,True
Load,B3,65,334,1101.24268807,5809.55006168,0,,1227.74467723,0.189557311044,,True
Load,B3,66,334,1102.9169846,5804.0348503,0,,1230.94505343,0.190025906641,,True
Load,B3,67,334,1102.25052395,5803.18532635,0,,1230.67982658,0.189938880454,,True
Load,B3,68,334,1104.17963794,5788.4230976,0,,1233.31441865,0.190756553092,,True
Load,B3,69,334,1113.75896065,5781.26565868,0,,1245.54343703,0.192649676802,,True
Load,B3,70,334,1119.16876784,5799.50646347,0,,1249.91351884,0.192976553244,,True
Load,B3,71,334,1051.21069166,5679.44560689,0,,1173.87635672,0.185090370508,,True
Load,B3,72,334,949.460568862,5486.47979042,0,,1064.16235044,0.173054600606,,True
Load,B3,73,334,933.87788071,5465.79350838,0,,1047.74042208,0.170858609876,,True
Load,B3,74,334,954.990976133,5487.71697006,0,,1069.21874204,0.174023365517,,True
Load,B3,75,334,952.787707442,5458.65763473,0,,1068.25673894,0.17454615607,,True
Load,B3,76,334,928.940375406,5436.17462605,0,,1040.34352015,0.170881261054,,True
Load,B3,77,334,991.698777588,5541.9992018,0,,1110.75215385,0.178942425193,,True
Load,B3,78,334,1106.07881523,5703.48655689,0,,1238.41037942,0.193930292321,,True
Load,B3,79,334,1118.43560659,5718.17366437,0,,1250.5258282,0.195593151281,,True
Load,B3,80,334,1092.93688088,5694.81336497,0,,1221.33486785,0.191917945477,,True
Load,B3,81,334,1088.30458084,5700.55107784,0,,1217.56130228,0.190912170767,,True
Load,B3,82,334,1100.33066476,5693.46154222,0,,1230.06377953,0.193262158108,,True
Load,B3,83,334,1104.376834,5681.68726647,0,,1235.71270827,0.194374801394,,True
Load,B3,84,334,1098.00375535,5676.30251497,0,,1229.14553928,0.193436440791,,True
Load,B3,85,334,1099.47014996,5675.63841138,0,,1228.87362927,0.193717441152,,True
Load,B3,86,334,1103.30873238,5671.14900419,0,,1233.89218745,0.19454765367,,True
Load,B3,87,334,1101.27872113,5661.89769461,0,,1235.45716367,0.19450699757,,True
Load,B3,88,334,1092.50471437,5657.16112844,0,,1223.15887048,0.193118896487,,True
Load,B3,89,334,1091.57670381,5669.02807335,0,,1220.86414463,0.192550943421,,True
Load,B3,90,334,1097.93085971,5682.74035928,0,,1229.71848375,0.193204473598,,True
Load,B3,91,334,1097.98273644,5670.27777814,0,,1227.24543773,0.193638262428,,True
Load,B3,92,334,1100.70762904,5659.0833015,0,,1230.49963848,0.194502814396,,True
Load,B3,93,334,1106.53080838,5661.56233533,0,,1241.24841658,0.19544619362,,True
Load,B3,94,334,1103.85456766,5665.06089132,0,,1235.22734667,0.194853080813,,True
Load,B3,95,334,1101.23460766,5673.04077216,0,,1230.57771876,0.194117167827,,True
Load,B3,96,334,1102.89257913,5682.69847305,0,,1233.66787534,0.194079025019,,True
Load,B3,97,334,1108.48494902,5683.14197844,0,,1237.9422097,0.195047907165,,True
Load,B3,98,334,1116.96815569,5674.47245808,0,,1247.4693871,0.196840880617,,True
Load,B3,99,334,1105.77380239,5679.8238024,0,,1238.20137978,0.194684525588,,True
Load,B3,100,334,1072.02988396,5705.82059012,0,,1200.8482168,0.187883559784,,True
Load,B3,101,334,1189.35906313,5622.12605958,0,,1329.86679113,0.211549696774,,True
Load,B3,102,334,1389.83399059,5485.68583832,0,,1550.03041032,0.253356468371,,True
Load,B3,103,334,1414.94019042,5488.35072156,0,,1577.17799026,0.257807902994,,True
Load,B3,104,334,1366.34981287,5486.24672754,0,,1524.40484648,0.249050011917,,True
Load,B3,105,334,1389.95470488,5513.75520958,0,,1552.64209637,0.25208857703,,True
Load,B3,106,334,1468.03668597,5645.6185512,0,,1636.97513975,0.260031150291,,True
Load,B3,107,334,1160.97009157,5116.07608234,0,,1298.66170941,0.226925884778,,True
Load,B3,108,334,653.047386655,4232.75482036,0,,744.791949828,0.154284246164,,True
Load,B3,109,334,598.300582292,4149.09456138,0,,681.92578721,0.144200276335,,True
Load,B3,110,334,675.529763174,4284.4414488,0,,764.429965288,0.157670438783,,True
Load,B3,111,334,666.674555175,4255.23452096,0,,757.314306437,0.156671636285,,True
Load,B3,112,334,669.13864846,4263.40367575,0,,760.386352378,0.156949399905,,True
Load,B3,113,334,665.516264927,4276.98008114,0,,757.673072112,0.155604246993,,True
Load,B3,114,334,654.551591104,4270.07784431,0,,745.881085225,0.153287976231,,True
Load,B3,115,334,671.095921214,4276.60332725,0,,761.926492648,0.156922648621,,True
Load,B3,116,334,672.024449829,4283.96602006,0,,762.462333431,0.156869696604,,True
Load,B3,117,334,653.766621044,4287.76365269,0,,743.39225627,0.152472634687,,True
Load,B3,118,334,655.684251583,4297.98353323,0,,742.406289097,0.152556250277,,True
Load,B3,119,334,666.814860565,4300.81673743,0,,754.848286593,0.155043774538,,True
Load,B3,120,334,669.083173653,4300.03979042,0,,761.077180528,0.155599298207,,True
Load,B3,121,334,660.616553379,4313.7325988,0,,747.439387349,0.153142675919,,True
Load,B3,122,334,652.088381138,4323.13168922,0,,738.036522692,0.150837038521,,True
Load,B3,123,334,649.90468349,4322.44793413,0,,741.315195622,0.150355699685,,True
Load,B3,124,334,647.307571557,4323.86058353,0,,736.472562633,0.149705930395,,True
Load,B3,125,334,651.737141018,4322.44967335,0,,739.978092139,0.150779578774,,True
Load,B3,126,334,657.852964072,4327.25625749,0,,750.116388137,0.152025423254,,True
Load,B3,127,334,659.001247177,4348.23560958,0,,749.648850893,0.151556011759,,True
Load,B3,128,334,651.542485287,4331.39016287,0,,741.426758991,0.150423411604,,True
Load,B3,129,334,658.161154833,4350.31218563,0,,744.253037448,0.151290557263,,True
Load,B3,130,334,679.652231351,4452.8799988,0,,767.025293431,0.152632056452,,True
Load,B3,131,334,574.934497049,4052.24812126,0,,654.0216966,0.141880378458,,True
Load,B3,132,334,407.512399487,3385.39967066,0,,478.045898461,0.120373497705,,True
Load,B3,133,334,390.830462746,3332.89587545,0,,460.721157247,0.117264528312,,True
Load,B3,134,334,409.861450556,3435.82172725,0,,477.907423374,0.11929066264,,True
Load,B3,135,334,395.475188195,3403.03577844,0,,467.012367698,0.116212468497,,True
Load,B3,136,334,395.428340975,3406.86518383,0,,463.517875678,0.11606809182,,True
Load,B3,137,334,391.196740932,3422.00430778,0,,458.537458197,0.114318015335,,True
Load,B3,138,334,384.199961506,3420.87434132,0,,451.911194676,0.112310457261,,True
Load,B3,139,334,392.430548589,3423.52977126,0,,459.824056845,0.114627467792,,True
Load,B3,140,334,397.732798289,3429.54660299,0,,467.83126818,0.115972413946,,True
Load,B3,141,334,402.789559452,3435.0258982,0,,474.754830546,0.117259540798,,True
Load,B3,142,334,421.229987553,3439.78204132,0,,493.689478057,0.122458336747,,True
Load,B3,143,334,337.135884731,3449.06375958,0,,400.65704376,0.0977470723161,,True
Load,B3,144,334,407.642262618,3457.61482036,0,,476.909154247,0.11789695608,,True
Load,B4,1,334,348.523733083,3449.16017665,0,,458.012623841,0.101045969231,,True
Load,B4,2,334,344.77286102,3444.09948533,0,,449.70270301,0.100105372243,,True
Load,B4,3,334,345.107904386,3447.99326347,0,,452.530467168,0.100089494966,,True
Load,B4,4,334,328.322005213,3459.90922066,0,,430.644316849,0.0948932426472,,True
Load,B4,5,334,319.878568563,3463.78178772,0,,421.680118528,0.0923495151156,,True
Load,B4,6,334,324.742518841,3458.99179641,0,,423.793402518,0.0938835758957,,True
Load,B4,7,334,318.961185497,3459.08269401,0,,407.575699609,0.0922097601336,,True
Load,B4,8,334,307.248895382,3458.26008772,0,,387.420145354,0.0888449357734,,True
Load,B4,9,334,291.695529957,3460.12413174,0,,374.159219657,0.0843020420227,,True
Load,B4,10,334,283.7815225,3475.34069281,0,,358.447695893,0.0816557418635,,True
Load,B4,11,334,278.987203028,3485.9928991,0,,349.195735502,0.0800309154675,,True
Load,B4,12,334,275.411442129,3487.61311377,0,,350.349474308,0.0789684615651,,True
Load,B4,13,334,278.88665447,3492.63351018,0,,350.767235907,0.0798499624015,,True
Load,B4,14,334,274.354591811,3498.20960569,0,,344.985874566,0.0784271449502,,True
Load,B4,15,334,263.193450129,3500.60299401,0,,327.973913121,0.0751851754052,,True
Load,B4,16,334,256.154485574,3499.66061317,0,,314.803280722,0.0731940933386,,True
Load,B4,17,334,254.152376629,3497.06081257,0,,307.636446459,0.0726759957149,,True
Load,B4,18,334,256.153220923,3497.25799401,0,,309.413927473,0.0732440161295,,True
Load,B4,19,334,245.844351602,3504.38746198,0,,299.320591395,0.0701533019022,,True
Load,B4,20,334,250.397935774,3512.12491228,0,,298.728744627,0.0712952819244,,True
Load,B4,21,334,255.994006833,3516.69251497,0,,299.194614371,0.0727939692605,,True
Load,B4,22,334,240.454899023,3519.74112994,0,,289.81774886,0.0683160750027,,True
Load,B4,23,334,231.591915239,3523.71643563,0,,275.503745869,0.0657237662194,,True
Load,B4,24,334,246.794152509,3527.31517964,0,,288.800331203,0.0699665722909,,True
Load,B4,25,334,256.320421095,3526.90938054,0,,291.79232335,0.0726756469869,,True
Load,B4,26,334,250.093810797,3525.31190569,0,,287.086551633,0.0709423215554,,True
Load,B4,27,334,240.838528178,3531.02047904,0,,283.533354245,0.0682064943004,,True
Load,B4,28,334,246.395982379,3548.67437006,0,,281.227608504,0.0694332465266,,True
Load,B4,29,334,243.388753653,3552.5327482,0,,276.94583202,0.0685113328726,,True
Load,B4,30,334,235.544917799,3536.09215569,0,,274.533815244,0.0666116456892,,True
Load,B4,31,334,248.210491781,3523.64814042,0,,286.906914867,0.0704413386041,,True
Load,B4,32,334,246.292952126,3550.15700988,0,,282.335316024,0.0693752280365,,True
Load,B4,33,334,234.555836473,3538.5447006,0,,269.052979803,0.0662859611277,,True
Load,B4,34,334,231.171979399,3445.69849431,0,,269.018350286,0.0670900195652,,True
Load,B4,35,334,235.265952978,3784.61948114,0,,271.688486778,0.0621637007764,,True
Load,B4,36,334,237.755571659,4359.2808982,0,,279.047019637,0.0545400898018,,True
Load,B4,37,334,233.15329493,4413.70009461,0,,271.637031957,0.0528249065257,,True
Load,B4,38,334,231.930262156,4330.21665329,0,,273.159457443,0.0535608909959,,True
Load,B4,39,334,242.278005212,4350.3798503,0,,285.188863398,0.0556912300877,,True
Load,B4,40,334,246.676413139,4339.86303683,0,,285.335254204,0.0568396769773,,True
Load,B4,41,334,242.327621322,4391.86301856,0,,281.693359,0.0551764980596,,True
Load,B4,42,334,235.773844047,4484.03997006,0,,276.502729913,0.0525806740398,,True
Load,B4,43,334,241.226744437,4481.80608892,0,,282.605535936,0.0538235567651,,True
Load,B4,44,334,248.950122039,4499.83665749,0,,289.478560607,0.0553242575206,,True
Load,B4,45,334,246.758792581,4477.67688623,0,,288.73707481,0.0551086643478,,True
Load,B4,46,334,239.892090286,4341.91077994,0,,286.585311659,0.0552503500059,,True
Load,B4,47,334,249.468374119,4868.00004731,0,,294.771435408,0.0512465841608,,True
Load,B4,48,334,258.841678908,5752.92802395,0,,304.253063049,0.0449930327357,,True
Load,B4,49,334,240.110227028,5840.44940359,0,,284.429520586,0.0411116012545,,True
Load,B4,50,334,234.414411944,5706.23317006,0,,280.558876558,0.0410804124118,,True
Load,B4,51,334,251.325817466,5725.10296407,0,,294.724685785,0.043898916586,,True
Load,B4,52,334,251.662020851,5706.07145868,0,,295.77132107,0.0441042532807,,True
Load,B4,53,334,246.103665396,5776.49677365,0,,288.771178229,0.0426043110624,,True
Load,B4,54,334,244.04189245,5910.29655689,0,,284.617758793,0.0412909724751,,True
Load,B4,55,334,241.287864087,5914.6803988,0,,277.839436531,0.040794742542,,True
Load,B4,56,334,242.290900294,5885.68713772,0,,280.942143348,0.0411661195412,,True
Load,B4,57,334,241.67835874,5882.02272455,0,,286.251005575,0.0410876275148,,True
Load,B4,58,334,237.340762766,5865.2674988,0,,278.425027349,0.0404654626262,,True
Load,B4,59,334,239.792724244,5855.90453234,0,,281.156536519,0.0409488786779,,True
Load,B4,60,334,244.184900211,5860.5361976,0,,284.340411766,0.0416659657031,,True
Load,B4,61,334,237.705776734,5859.71051437,0,,274.735872931,0.0405661297007,,True
Load,B4,62,334,234.824446987,5849.30602695,0,,273.299726394,0.0401456935072,,True
Load,B4,63,334,242.116648608,5833.71685629,0,,282.584999178,0.0415029825019,,True
Load,B4,64,334,243.933038217,5820.12397605,0,,277.502745727,0.0419120003665,,True
Load,B4,65,334,242.415748481,5809.55006168,0,,277.835781181,0.0417271124111,,True
Load,B4,66,334,237.194178458,5804.0348503,0,,280.497665987,0.0408671182333,,True
Load,B4,67,334,237.921930866,5803.18532635,0,,274.164032471,0.0409985064213,,True
Load,B4,68,334,242.598203012,5788.4230976,0,,278.889895341,0.0419109313403,,True
Load,B4,69,334,253.352983987,5781.26565868,0,,295.228912918,0.0438231001556,,True
