phase,series,seed,seq_len,training_cutoff,raw_points,available_days,window_count,effective_day_cycles,training_start,training_end,last_window_target_end,last_window_target_available_rank,scaler_fit_end,scaler_fit_rank,training_data_hash,scaler_data_hash,checkpoint_path,checkpoint_sha256,parameter_count,best_epoch,training_seconds
controlled_low_data,PV,2026,432,2025-06-21T00:00:00,2016,14,1441,14,2025-06-07T00:00:00,2025-06-21T00:00:00,2025-06-21T00:00:00,0,2025-06-21T00:00:00,0,110600bb1f8baac94a4169540bf7bed1b669b6067a93d4be686feb24538a2eaf,110600bb1f8baac94a4169540bf7bed1b669b6067a93d4be686feb24538a2eaf,artifacts\dlinear\checkpoints\low_PV_summer_N14.pt,09bda0f619d8bedf2dd03c81700af071116fb7b11e249afa6c1835f2ce0f6b8a,124704,46,1.1717684000032023
controlled_low_data,PV,2026,432,2025-06-21T00:00:00,4320,30,3745,30,2025-05-22T00:00:00,2025-06-21T00:00:00,2025-06-21T00:00:00,0,2025-06-21T00:00:00,0,2a9a1cacdcaccf91cb7e8ce3d6144e39fc1656802c0d919fdc83178d403dc396,2a9a1cacdcaccf91cb7e8ce3d6144e39fc1656802c0d919fdc83178d403dc396,artifacts\dlinear\checkpoints\low_PV_summer_N30.pt,adfc961404e1420ac5f2a54a18784e90e327bd31571ee86cfc8948275174ff65,124704,46,2.7602262000000337
controlled_low_data,PV,2026,432,2025-06-21T00:00:00,8640,60,8065,60,2025-04-22T00:00:00,2025-06-21T00:00:00,2025-06-21T00:00:00,0,2025-06-21T00:00:00,0,c12bb2946d1907251083dfa884a3ec4a242a136f284a96f5aafd5975b5c56d8b,c12bb2946d1907251083dfa884a3ec4a242a136f284a96f5aafd5975b5c56d8b,artifacts\dlinear\checkpoints\low_PV_summer_N60.pt,3b0d5c33012a6e5cde1946c30c231547cbfdd68913d70590991be0444eba5d93,124704,46,5.928294600002118
controlled_low_data,PV,2026,432,2025-06-21T00:00:00,1008,7,433,7,2025-06-14T00:00:00,2025-06-21T00:00:00,2025-06-21T00:00:00,0,2025-06-21T00:00:00,0,e1b003ac2d5375b0ddf43ed25f052a7d5aa252f28ba642d9f7bedef68f1e9486,e1b003ac2d5375b0ddf43ed25f052a7d5aa252f28ba642d9f7bedef68f1e9486,artifacts\dlinear\checkpoints\low_PV_summer_N7.pt,2b98791ea0ad8da950c9dbeb440325e1569f208e4dc9d73bac6db79a533f79ef,124704,46,0.40795999999681953
controlled_low_data,PV,2026,432,2025-06-21T00:00:00,12960,90,12385,90,2025-03-23T00:00:00,2025-06-21T00:00:00,2025-06-21T00:00:00,0,2025-06-21T00:00:00,0,752c728339d85408df7ab7c9a8a22ca20b6c601c5ead3d4a97af208ba3e8dba6,752c728339d85408df7ab7c9a8a22ca20b6c601c5ead3d4a97af208ba3e8dba6,artifacts\dlinear\checkpoints\low_PV_summer_N90.pt,6a99e27946e1444e023692f2c6ee79659ec521bd54a4671af11fb0cd93c515f9,124704,46,9.13347350001277
controlled_low_data,PV,2026,432,2025-12-21T00:00:00,2016,14,1441,14,2025-12-07T00:00:00,2025-12-21T00:00:00,2025-12-21T00:00:00,0,2025-12-21T00:00:00,0,49fde01a7784fae6ebd4bddd8c8df2104ff28f9b314f979099e9406ac9b0c4b7,49fde01a7784fae6ebd4bddd8c8df2104ff28f9b314f979099e9406ac9b0c4b7,artifacts\dlinear\checkpoints\low_PV_winter_N14.pt,4686906f07e6655d837ae074a8d0380b82d5c75c7559f4984cb079bbf7797eae,124704,46,1.1130938999995124
controlled_low_data,PV,2026,432,2025-12-21T00:00:00,25920,180,25345,180,2025-06-24T00:00:00,2025-12-21T00:00:00,2025-12-21T00:00:00,0,2025-12-21T00:00:00,0,6a70fa9a28e9ef8c504aca0ed7036fd466fcf0a4cad2ec1485732e1b33b8e441,6a70fa9a28e9ef8c504aca0ed7036fd466fcf0a4cad2ec1485732e1b33b8e441,artifacts\dlinear\checkpoints\low_PV_winter_N180.pt,00a1ffa4c5ebc26aaad486da5732dcbe0f9485109629947045b6a306762dd0f2,124704,46,18.495969700001297
controlled_low_data,PV,2026,432,2025-12-21T00:00:00,4320,30,3745,30,2025-11-21T00:00:00,2025-12-21T00:00:00,2025-12-21T00:00:00,0,2025-12-21T00:00:00,0,d5021cb7713fc68f1caad08a813025d027da9468aeb288ebef9aea831b7c7dc5,d5021cb7713fc68f1caad08a813025d027da9468aeb288ebef9aea831b7c7dc5,artifacts\dlinear\checkpoints\low_PV_winter_N30.pt,3b6b22acdc2d54f1a5c4b2ec0967f56a71029f78bd66ed0e766f9d02bc790b9d,124704,46,2.7419166999898152
controlled_low_data,PV,2026,432,2025-12-21T00:00:00,8640,60,8065,60,2025-10-22T00:00:00,2025-12-21T00:00:00,2025-12-21T00:00:00,0,2025-12-21T00:00:00,0,2f7f0e75b70d7b90ef5f183ec4c2769aa45ebc424e90775a148a054eebf71ecf,2f7f0e75b70d7b90ef5f183ec4c2769aa45ebc424e90775a148a054eebf71ecf,artifacts\dlinear\checkpoints\low_PV_winter_N60.pt,589effd6a675339d01f039f00770de26087c0f5ce61b9cf71949fa5eeec7bcb5,124704,46,5.934863300004508
controlled_low_data,PV,2026,432,2025-12-21T00:00:00,1008,7,433,7,2025-12-14T00:00:00,2025-12-21T00:00:00,2025-12-21T00:00:00,0,2025-12-21T00:00:00,0,f81f52b3d791414083126b2ab3345e1804b0de69ffa0f439a50d8c103bd6d8b6,f81f52b3d791414083126b2ab3345e1804b0de69ffa0f439a50d8c103bd6d8b6,artifacts\dlinear\checkpoints\low_PV_winter_N7.pt,a3b57527bf8e59f4d42e2024f039366da2cb895e98e8eecb63f9eea71e05d950,124704,46,0.3927523000020301
controlled_low_data,PV,2026,432,2025-12-21T00:00:00,12960,90,12385,90,2025-09-22T00:00:00,2025-12-21T00:00:00,2025-12-21T00:00:00,0,2025-12-21T00:00:00,0,f1792439d5a6e04dca100be3d4b5b72a3757e722020b8d1d785ee47fe05b1a6b,f1792439d5a6e04dca100be3d4b5b72a3757e722020b8d1d785ee47fe05b1a6b,artifacts\dlinear\checkpoints\low_PV_winter_N90.pt,f8910a4ae39d0fe16d9bd341f2c6067cc9c21a02a009d1b4ba3eafdb87134e2b,124704,46,9.039340800009086
operational,Load,2026,1008,2025-02-01T00:00:00,4464,31,3313,31,2025-01-01T00:00:00,2025-02-01T00:00:00,2025-02-01T00:00:00,0,2025-02-01T00:00:00,0,bda21131aeffadd3a4332432b7d67a61f23aa355a52e32e316a99cc8ebcfd35b,bda21131aeffadd3a4332432b7d67a61f23aa355a52e32e316a99cc8ebcfd35b,artifacts\dlinear\checkpoints\operational_Load_202502_seed2026.pt,446bd5710e342d92b508f1a8b17b8ec9c9d1af680d8e91a5356bf832fd88eb84,290592,49,2.620765100000426
operational,Load,2026,1008,2025-03-01T00:00:00,8496,59,7345,59,2025-01-01T00:00:00,2025-03-01T00:00:00,2025-03-01T00:00:00,0,2025-03-01T00:00:00,0,3fb7b2f2258e4d057099e8b3d0ada28b584d412873a34e12fb3d5dd3418736ec,3fb7b2f2258e4d057099e8b3d0ada28b584d412873a34e12fb3d5dd3418736ec,artifacts\dlinear\checkpoints\operational_Load_202503_seed2026.pt,c02afcc0dbd0199993472718f368bfdacfd2696d1322f7d7ac31fc6706411bd2,290592,49,5.759609799992177
operational,Load,2026,1008,2025-04-01T00:00:00,12960,90,11809,90,2025-01-01T00:00:00,2025-04-01T00:00:00,2025-04-01T00:00:00,0,2025-04-01T00:00:00,0,9d79477c274e880cd87c5e4feef8391114aeca2d094faf5afb4cf0a6b78d108d,9d79477c274e880cd87c5e4feef8391114aeca2d094faf5afb4cf0a6b78d108d,artifacts\dlinear\checkpoints\operational_Load_202504_seed2026.pt,c9933a382c3ecbb64543dc1441e41db25c77103226dc1cff6b42fcf1b3677e61,290592,49,9.205241899995599
operational,Load,2026,1008,2025-05-01T00:00:00,17280,120,16129,120,2025-01-01T00:00:00,2025-05-01T00:00:00,2025-05-01T00:00:00,0,2025-05-01T00:00:00,0,1700c5bea9d71cfc520f342f6941a18c7d291fc62580f0f78a29b646d10af0e2,1700c5bea9d71cfc520f342f6941a18c7d291fc62580f0f78a29b646d10af0e2,artifacts\dlinear\checkpoints\operational_Load_202505_seed2026.pt,da8c7c5f2e2b0cb34ed9f3adf9c21cfe91289ca9a19a7f3915a831875e21e007,290592,49,12.643155099998694
operational,Load,2026,1008,2025-06-01T00:00:00,21744,151,20593,151,2025-01-01T00:00:00,2025-06-01T00:00:00,2025-06-01T00:00:00,0,2025-06-01T00:00:00,0,af0cd3772550c627c3f394a5453697d6d87bcdd234049a5444d5535e3eb12b4d,af0cd3772550c627c3f394a5453697d6d87bcdd234049a5444d5535e3eb12b4d,artifacts\dlinear\checkpoints\operational_Load_202506_seed2026.pt,9e753177fd41d0886d56d212f09608e5f9c9539410a82ac9c4660a95286c37af,290592,49,15.454606100000092
operational,Load,2026,1008,2025-07-01T00:00:00,26064,181,24913,181,2025-01-01T00:00:00,2025-07-01T00:00:00,2025-07-01T00:00:00,0,2025-07-01T00:00:00,0,4d07ddf0ae3051cd177063bac9d34e29584662f789de5f6d835dd36e19f7ce1e,4d07ddf0ae3051cd177063bac9d34e29584662f789de5f6d835dd36e19f7ce1e,artifacts\dlinear\checkpoints\operational_Load_202507_seed2026.pt,620d0b8a2367294d38bbc0c91a5b8811f2dbb42790c737f35f6f0472380b5f1a,290592,49,19.792323499990744
operational,Load,2026,1008,2025-08-01T00:00:00,30528,212,29377,212,2025-01-01T00:00:00,2025-08-01T00:00:00,2025-08-01T00:00:00,0,2025-08-01T00:00:00,0,f42acb0ded91ec58bab1956044d4bcdb7dc62977242a081bffa9075d19cd98ef,f42acb0ded91ec58bab1956044d4bcdb7dc62977242a081bffa9075d19cd98ef,artifacts\dlinear\checkpoints\operational_Load_202508_seed2026.pt,d12f469c041cb3753240b4578ad67055f322cd8fcdddf57c66d046dcc2ad3f9e,290592,49,23.580689299997175
