series,model,horizon_step,n,mae_kw,mean_abs_actual_kw,daylight_n,daylight_mae_kw,rmse_kw,nmae,all_day_mae_kw,nmae_defined
PV,DLinear,106,334,160.55824911167215,726.8484383233532,268,170.88989618329478,187.81411262579414,0.22089646292979248,160.55824911167215,True
PV,DLinear,107,334,147.97638792392405,564.6207380239521,276,152.35537626130926,175.67321249545125,0.26208103592122517,147.97638792392405,True
PV,DLinear,108,334,132.57156351457715,422.56190119760475,182,167.92196874084837,167.5647100646343,0.31373288301394225,132.57156351457715,True
PV,DLinear,109,334,117.14042642758756,301.3818422155689,236,132.75094316613968,154.11150700453024,0.38867778352685467,117.14042642758756,True
PV,DLinear,110,334,106.54722976371617,199.9325275449102,245,108.67905501482353,140.65134381224715,0.532915934550884,106.54722976371617,True
PV,DLinear,111,334,98.91245717931427,118.39704341317366,119,110.78542946612244,130.2198227373198,0.8354301283870456,98.91245717931427,True
PV,DLinear,112,334,96.36217998998816,59.352380538922155,203,104.22406861560995,121.35166736092164,1.6235604893184645,96.36217998998816,True
PV,DLinear,113,334,96.57415182511082,20.388505988023955,201,93.31432280485454,120.23082006543055,4.736695856078797,96.57415182511082,True
PV,DLinear,114,334,93.26798017168468,0.3008982035928144,20,134.932502186665,117.46324079349547,309.9652276352506,93.26798017168468,True
PV,DLinear,115,334,80.00035282870085,0.2508682634730539,116,95.44541538644197,103.29568621408144,318.89387569860463,80.00035282870085,True
PV,DLinear,116,334,69.94961898084485,0.6564982035928144,152,67.6831851421217,93.85971011455412,106.54959693420625,69.94961898084485,True
PV,DLinear,117,334,64.73524907388641,0.0,0,,86.5601095623335,,64.73524907388641,False
PV,DLinear,118,334,61.208219253736,0.017976646706586826,86,83.17083226882511,80.35162317742775,3404.874126569372,61.208219253736,True
PV,DLinear,119,334,58.83886147848421,0.04710508982035928,119,56.9208639914051,76.11408624050424,1249.097745124211,58.83886147848421,True
PV,DLinear,120,334,58.70816049834411,0.0,0,,74.7645307331129,,58.70816049834411,False
PV,DLinear,121,334,59.28477316786562,0.0012562874251497006,53,67.4688560897949,75.24770450590266,47190.45337956892,59.28477316786562,True
PV,DLinear,122,334,60.41221691527407,0.0033538922155688625,87,45.95151271681097,76.40359799666133,18012.56958552182,60.41221691527407,True
PV,DLinear,123,334,61.448019108262024,0.0,0,,77.11688561264104,,61.448019108262024,False
PV,DLinear,124,334,62.19443751276919,4.461077844311377e-05,12,56.19391434961333,76.99145232142669,1394157.189883551,62.19443751276919,True
PV,DLinear,125,334,62.342859440203334,0.00019850299401197603,47,27.96124912080987,76.33237232193002,314065.08375607716,62.342859440203334,True
PV,DLinear,126,334,61.89195331943087,0.0,0,,76.39577003463425,,61.89195331943087,False
PV,DLinear,127,334,61.59802828712016,0.0,0,,77.01332911433896,,61.59802828712016,False
PV,DLinear,128,334,61.44836809363945,0.0,0,,77.09397144494514,,61.44836809363945,False
PV,DLinear,129,334,61.70461068963336,0.0,0,,76.92678627781463,,61.70461068963336,False
PV,DLinear,130,334,61.99854548433459,0.0,0,,77.07814280704864,,61.99854548433459,False
PV,DLinear,131,334,62.816846018894736,0.0,0,,77.67783299939114,,62.816846018894736,False
PV,DLinear,132,334,63.211859327888895,0.0,0,,77.6018080915007,,63.211859327888895,False
PV,DLinear,133,334,62.31714792777726,0.0,0,,76.32706484690765,,62.31714792777726,False
PV,DLinear,134,334,60.891479992266255,0.0,0,,74.92538084427954,,60.891479992266255,False
PV,DLinear,135,334,59.67490540638217,0.0,0,,73.53101381564025,,59.67490540638217,False
PV,DLinear,136,334,58.78063217094538,0.0,0,,71.8307210111894,,58.78063217094538,False
PV,DLinear,137,334,57.65588031745519,0.0,0,,69.79040442217722,,57.65588031745519,False
PV,DLinear,138,334,56.555298210707,0.0,0,,68.2285345870946,,56.555298210707,False
PV,DLinear,139,334,56.44952988853591,0.0,0,,68.34074458322334,,56.44952988853591,False
PV,DLinear,140,334,57.186435010391406,0.0,0,,69.66220666748346,,57.186435010391406,False
PV,DLinear,141,334,57.745825234274314,0.0,0,,70.81202241441268,,57.745825234274314,False
PV,DLinear,142,334,58.25269961344667,0.0,0,,71.45667662341518,,58.25269961344667,False
PV,DLinear,143,334,59.440624396324836,0.0,0,,72.29220876797694,,59.440624396324836,False
PV,DLinear,144,334,61.30073220476083,0.0,0,,73.58695919996525,,61.30073220476083,False
