series,model,forecast_date,fit_predict_seconds,selected_observations
PV,B3,2025-05-08,0.012121399995521642,1008
PV,B4,2025-05-08,0.013895800002501346,2592
Load,B0,2025-05-09,0.01120319998881314,1
Load,B1,2025-05-09,0.011786200004280545,144
Load,B2,2025-05-09,0.013467900003888644,144
Load,B3,2025-05-09,0.012942300003487617,1008
Load,B4,2025-05-09,0.01389960000233259,2592
PV,B0,2025-05-09,0.011875999989570118,1
PV,B1,2025-05-09,0.011955699999816716,144
PV,B2,2025-05-09,0.011720800001057796,144
PV,B3,2025-05-09,0.012710499999229796,1008
PV,B4,2025-05-09,0.01618859999871347,2592
Load,B0,2025-05-10,0.013148100013495423,1
Load,B1,2025-05-10,0.011627500003669411,144
Load,B2,2025-05-10,0.012383599998429418,144
Load,B3,2025-05-10,0.014317000008304603,1008
Load,B4,2025-05-10,0.01411230000667274,2592
PV,B0,2025-05-10,0.011560500002815388,1
PV,B1,2025-05-10,0.012499099990236573,144
PV,B2,2025-05-10,0.012584899988723919,144
PV,B3,2025-05-10,0.014095699996687472,1008
PV,B4,2025-05-10,0.013584700005594641,2592
Load,B0,2025-05-11,0.011200699998880737,1
Load,B1,2025-05-11,0.01232779999554623,144
Load,B2,2025-05-11,0.012623700007679872,144
Load,B3,2025-05-11,0.013298599995323457,1008
Load,B4,2025-05-11,0.01400179999473039,2592
PV,B0,2025-05-11,0.011318099990603514,1
PV,B1,2025-05-11,0.011828100003185682,144
PV,B2,2025-05-11,0.011584799998672679,144
PV,B3,2025-05-11,0.012320200010435656,1008
PV,B4,2025-05-11,0.013924800005042925,2592
Load,B0,2025-05-12,0.011093900000560097,1
Load,B1,2025-05-12,0.011464199997135438,144
Load,B2,2025-05-12,0.011796899998444133,144
Load,B3,2025-05-12,0.012387199996737763,1008
Load,B4,2025-05-12,0.014030999998794869,2592
PV,B0,2025-05-12,0.013504500006092712,1
PV,B1,2025-05-12,0.013536500002373941,144
PV,B2,2025-05-12,0.012060599998221733,144
PV,B3,2025-05-12,0.013429099999484606,1008
PV,B4,2025-05-12,0.014750599992112257,2592
Load,B0,2025-05-13,0.012530299994978122,1
Load,B1,2025-05-13,0.011797699989983812,144
Load,B2,2025-05-13,0.012074500002199784,144
Load,B3,2025-05-13,0.013709000006201677,1008
Load,B4,2025-05-13,0.015843200002564117,2592
PV,B0,2025-05-13,0.012435700002242811,1
PV,B1,2025-05-13,0.011707099998602644,144
PV,B2,2025-05-13,0.01182169999810867,144
PV,B3,2025-05-13,0.012999999991734512,1008
PV,B4,2025-05-13,0.015084600003319792,2592
Load,B0,2025-05-14,0.012493500005803071,1
Load,B1,2025-05-14,0.013382099990849383,144
Load,B2,2025-05-14,0.01222770000458695,144
Load,B3,2025-05-14,0.012457500008167699,1008
Load,B4,2025-05-14,0.013398600000073202,2736
PV,B0,2025-05-14,0.011772300000302494,1
PV,B1,2025-05-14,0.01182390000030864,144
PV,B2,2025-05-14,0.011834099990664981,144
PV,B3,2025-05-14,0.01217430000542663,1008
PV,B4,2025-05-14,0.013516300008632243,2736
Load,B0,2025-05-15,0.012335499995970167,1
Load,B1,2025-05-15,0.013460600006510504,144
Load,B2,2025-05-15,0.012133199998061173,144
Load,B3,2025-05-15,0.01215569999476429,1008
Load,B4,2025-05-15,0.013479799992637709,2736
PV,B0,2025-05-15,0.011549400005606003,1
PV,B1,2025-05-15,0.01230990000476595,144
PV,B2,2025-05-15,0.011918300006072968,144
PV,B3,2025-05-15,0.012223900004755706,1008
PV,B4,2025-05-15,0.013403000004473142,2736
Load,B0,2025-05-16,0.011617199997999705,1
Load,B1,2025-05-16,0.011880000005476177,144
Load,B2,2025-05-16,0.011509999996633269,144
Load,B3,2025-05-16,0.012714099997538142,1008
Load,B4,2025-05-16,0.013374100002693012,2736
PV,B0,2025-05-16,0.011225700000068173,1
PV,B1,2025-05-16,0.014372999998158775,144
PV,B2,2025-05-16,0.011744300005375408,144
PV,B3,2025-05-16,0.012090800009900704,1008
PV,B4,2025-05-16,0.015335200005210936,2736
Load,B0,2025-05-17,0.011237600003369153,1
Load,B1,2025-05-17,0.012687400012509897,144
Load,B2,2025-05-17,0.01251820000470616,144
Load,B3,2025-05-17,0.012626099996850826,1008
Load,B4,2025-05-17,0.01446849999774713,2736
PV,B0,2025-05-17,0.011808399998699315,1
PV,B1,2025-05-17,0.011970000006840564,144
PV,B2,2025-05-17,0.012636400002520531,144
PV,B3,2025-05-17,0.01349379999737721,1008
PV,B4,2025-05-17,0.014422300009755418,2736
Load,B0,2025-05-18,0.012460199999623,1
Load,B1,2025-05-18,0.012067399991792627,144
Load,B2,2025-05-18,0.012597599998116493,144
Load,B3,2025-05-18,0.013115199995809235,1008
Load,B4,2025-05-18,0.013920800003688782,2736
PV,B0,2025-05-18,0.01242840000486467,1
PV,B1,2025-05-18,0.01167350000469014,144
PV,B2,2025-05-18,0.011801300002844073,144
PV,B3,2025-05-18,0.012531799991847947,1008
PV,B4,2025-05-18,0.01423390000127256,2736
Load,B0,2025-05-19,0.011272700008703396,1
Load,B1,2025-05-19,0.01185589999658987,144
Load,B2,2025-05-19,0.012419399994541891,144
Load,B3,2025-05-19,0.012286699988180771,1008
Load,B4,2025-05-19,0.013852799995220266,2736
PV,B0,2025-05-19,0.011289499991107732,1
PV,B1,2025-05-19,0.012081599998055026,144
PV,B2,2025-05-19,0.01233360001060646,144
PV,B3,2025-05-19,0.012257599999429658,1008
PV,B4,2025-05-19,0.014205200001015328,2736
Load,B0,2025-05-20,0.011341000004904345,1
Load,B1,2025-05-20,0.012746000007609837,144
Load,B2,2025-05-20,0.012979299994185567,144
Load,B3,2025-05-20,0.013228399999206886,1008
Load,B4,2025-05-20,0.013865200002328493,2736
PV,B0,2025-05-20,0.01199800000176765,1
PV,B1,2025-05-20,0.012168500004918315,144
PV,B2,2025-05-20,0.012422900006640702,144
PV,B3,2025-05-20,0.01314470000215806,1008
PV,B4,2025-05-20,0.014653400008683093,2736
Load,B0,2025-05-21,0.0120009999955073,1
Load,B1,2025-05-21,0.012429599999450147,144
Load,B2,2025-05-21,0.01271429999906104,144
Load,B3,2025-05-21,0.012834199995268136,1008
Load,B4,2025-05-21,0.018665399999008514,2880
PV,B0,2025-05-21,0.011333200003718957,1
PV,B1,2025-05-21,0.012191399990115315,144
PV,B2,2025-05-21,0.012197999996715225,144
PV,B3,2025-05-21,0.01250320000690408,1008
PV,B4,2025-05-21,0.013851900002919137,2880
Load,B0,2025-05-22,0.012264299992239103,1
Load,B1,2025-05-22,0.01277890001074411,144
Load,B2,2025-05-22,0.011971800005994737,144
Load,B3,2025-05-22,0.012504199999966659,1008
Load,B4,2025-05-22,0.01421969999501016,2880
PV,B0,2025-05-22,0.011841600004117936,1
PV,B1,2025-05-22,0.012130000002798624,144
PV,B2,2025-05-22,0.01251359999878332,144
PV,B3,2025-05-22,0.013418599992292002,1008
PV,B4,2025-05-22,0.014203099999576807,2880
Load,B0,2025-05-23,0.011887300002854317,1
Load,B1,2025-05-23,0.012930500000948086,144
Load,B2,2025-05-23,0.012677799997618422,144
Load,B3,2025-05-23,0.012892699989606626,1008
Load,B4,2025-05-23,0.014404599991394207,2880
PV,B0,2025-05-23,0.01144170000043232,1
PV,B1,2025-05-23,0.011999200010905042,144
PV,B2,2025-05-23,0.01184089999878779,144
PV,B3,2025-05-23,0.012468600005377084,1008
PV,B4,2025-05-23,0.013708300000871532,2880
Load,B0,2025-05-24,0.013490799989085644,1
Load,B1,2025-05-24,0.012647499999729916,144
Load,B2,2025-05-24,0.012059400003636256,144
Load,B3,2025-05-24,0.01337680000870023,1008
Load,B4,2025-05-24,0.014771300004213117,2880
PV,B0,2025-05-24,0.012014599997201003,1
PV,B1,2025-05-24,0.013032200004090555,144
PV,B2,2025-05-24,0.014126299996860325,144
PV,B3,2025-05-24,0.01403289999871049,1008
PV,B4,2025-05-24,0.01662900000519585,2880
Load,B0,2025-05-25,0.013065699997241609,1
Load,B1,2025-05-25,0.0129056000005221,144
Load,B2,2025-05-25,0.013628100001369603,144
Load,B3,2025-05-25,0.014280800009146333,1008
Load,B4,2025-05-25,0.020124200003920123,2880
PV,B0,2025-05-25,0.011289800007943995,1
PV,B1,2025-05-25,0.012234599998919293,144
PV,B2,2025-05-25,0.012086899994756095,144
PV,B3,2025-05-25,0.014819500007433817,1008
PV,B4,2025-05-25,0.01616009999997914,2880
Load,B0,2025-05-26,0.01264689999516122,1
Load,B1,2025-05-26,0.013378600007854402,144
Load,B2,2025-05-26,0.012066700001014397,144
Load,B3,2025-05-26,0.0129196000052616,1008
Load,B4,2025-05-26,0.015181399998255074,2880
PV,B0,2025-05-26,0.012683900000411086,1
PV,B1,2025-05-26,0.013635399998747744,144
PV,B2,2025-05-26,0.013285000008181669,144
PV,B3,2025-05-26,0.013074699993012473,1008
PV,B4,2025-05-26,0.014939999993657693,2880
Load,B0,2025-05-27,0.012200100012705661,1
Load,B1,2025-05-27,0.012435799988452345,144
Load,B2,2025-05-27,0.012830399995436892,144
Load,B3,2025-05-27,0.012793000001693144,1008
Load,B4,2025-05-27,0.014327400000183843,2880
PV,B0,2025-05-27,0.012681300009717233,1
PV,B1,2025-05-27,0.013448400000925176,144
PV,B2,2025-05-27,0.012793300003977492,144
PV,B3,2025-05-27,0.01393669999379199,1008
PV,B4,2025-05-27,0.016401800006860867,2880
Load,B0,2025-05-28,0.013868800000636838,1
Load,B1,2025-05-28,0.01280399999814108,144
Load,B2,2025-05-28,0.015776699990965426,144
Load,B3,2025-05-28,0.016205299994908273,1008
Load,B4,2025-05-28,0.017030000002705492,3024
PV,B0,2025-05-28,0.015110100008314475,1
PV,B1,2025-05-28,0.013853900003596209,144
PV,B2,2025-05-28,0.013590800008387305,144
PV,B3,2025-05-28,0.01314319999073632,1008
PV,B4,2025-05-28,0.017102600002544932,3024
Load,B0,2025-05-29,0.013009800008148886,1
Load,B1,2025-05-29,0.012395600002491847,144
Load,B2,2025-05-29,0.012339699998847209,144
Load,B3,2025-05-29,0.013942299992777407,1008
Load,B4,2025-05-29,0.016347700002370402,3024
PV,B0,2025-05-29,0.014237499999580905,1
PV,B1,2025-05-29,0.014221699995687231,144
PV,B2,2025-05-29,0.013551800002460368,144
PV,B3,2025-05-29,0.013374099988141097,1008
PV,B4,2025-05-29,0.0147514999989653,3024
Load,B0,2025-05-30,0.012286900004255585,1
Load,B1,2025-05-30,0.015431899999384768,144
Load,B2,2025-05-30,0.014136699988739565,144
Load,B3,2025-05-30,0.013750899990554899,1008
Load,B4,2025-05-30,0.014772499998798594,3024
PV,B0,2025-05-30,0.016882199997780845,1
PV,B1,2025-05-30,0.013270199997350574,144
PV,B2,2025-05-30,0.0131863999995403,144
PV,B3,2025-05-30,0.01601469999877736,1008
PV,B4,2025-05-30,0.018432600001688115,3024
Load,B0,2025-05-31,0.012768300002790056,1
Load,B1,2025-05-31,0.015511300007347018,144
Load,B2,2025-05-31,0.01586230000248179,144
Load,B3,2025-05-31,0.015164899989031255,1008
Load,B4,2025-05-31,0.02074420001008548,3024
PV,B0,2025-05-31,0.012719700011075474,1
PV,B1,2025-05-31,0.014149099995847791,144
PV,B2,2025-05-31,0.014995299992733635,144
PV,B3,2025-05-31,0.01539760000014212,1008
PV,B4,2025-05-31,0.015011199997388758,3024
Load,B0,2025-06-01,0.012005999989924021,1
Load,B1,2025-06-01,0.01338039999245666,144
Load,B2,2025-06-01,0.012754800001857802,144
Load,B3,2025-06-01,0.013861300001735799,1008
Load,B4,2025-06-01,0.014565600009518676,3024
PV,B0,2025-06-01,0.012607899989234284,1
PV,B1,2025-06-01,0.01258909999160096,144
PV,B2,2025-06-01,0.01296389999333769,144
PV,B3,2025-06-01,0.012820599993574433,1008
PV,B4,2025-06-01,0.01462710001214873,3024
Load,B0,2025-06-02,0.015831800003070384,1
Load,B1,2025-06-02,0.013330500005395152,144
Load,B2,2025-06-02,0.013000700011616573,144
Load,B3,2025-06-02,0.01301670000248123,1008
Load,B4,2025-06-02,0.015136300004087389,3024
PV,B0,2025-06-02,0.012159100006101653,1
PV,B1,2025-06-02,0.012584399999468587,144
PV,B2,2025-06-02,0.013966599988634698,144
PV,B3,2025-06-02,0.013285299995914102,1008
PV,B4,2025-06-02,0.015180400005192496,3024
Load,B0,2025-06-03,0.012049299999489449,1
Load,B1,2025-06-03,0.012954799996805377,144
Load,B2,2025-06-03,0.012897600012365729,144
Load,B3,2025-06-03,0.013305300002684817,1008
Load,B4,2025-06-03,0.01599980000173673,3024
PV,B0,2025-06-03,0.013238700004876591,1
PV,B1,2025-06-03,0.01289600000018254,144
PV,B2,2025-06-03,0.012857300011091866,144
PV,B3,2025-06-03,0.013987300000735559,1008
PV,B4,2025-06-03,0.015604300002451055,3024
Load,B0,2025-06-04,0.01228619999892544,1
Load,B1,2025-06-04,0.013300999999046326,144
Load,B2,2025-06-04,0.012785099999746308,144
Load,B3,2025-06-04,0.016665600007399917,1008
Load,B4,2025-06-04,0.014660599990747869,3168
PV,B0,2025-06-04,0.012294000000110827,1
PV,B1,2025-06-04,0.012433200012310408,144
PV,B2,2025-06-04,0.012454099996830337,144
PV,B3,2025-06-04,0.013746900003752671,1008
PV,B4,2025-06-04,0.014636599997174926,3168
Load,B0,2025-06-05,0.012150499998824671,1
Load,B1,2025-06-05,0.015004100001533516,144
Load,B2,2025-06-05,0.012775399998645298,144
Load,B3,2025-06-05,0.01292480000120122,1008
Load,B4,2025-06-05,0.014664000002085231,3168
PV,B0,2025-06-05,0.01211580001108814,1
PV,B1,2025-06-05,0.012490099994465709,144
PV,B2,2025-06-05,0.01290990000416059,144
PV,B3,2025-06-05,0.013538700004573911,1008
PV,B4,2025-06-05,0.014753199997358024,3168
Load,B0,2025-06-06,0.012333599996054545,1
Load,B1,2025-06-06,0.012802600002032705,144
Load,B2,2025-06-06,0.012832199994591065,144
Load,B3,2025-06-06,0.01310640000156127,1008
Load,B4,2025-06-06,0.018019899987848476,3168
PV,B0,2025-06-06,0.01261740000336431,1
PV,B1,2025-06-06,0.012740399994072504,144
PV,B2,2025-06-06,0.01277660000778269,144
PV,B3,2025-06-06,0.0141559000039706,1008
PV,B4,2025-06-06,0.015163899995968677,3168
Load,B0,2025-06-07,0.013037099997745827,1
Load,B1,2025-06-07,0.012820200005080551,144
Load,B2,2025-06-07,0.013067800013232045,144
Load,B3,2025-06-07,0.0137589000078151,1008
Load,B4,2025-06-07,0.0163338999991538,3168
PV,B0,2025-06-07,0.014033299987204373,1
PV,B1,2025-06-07,0.013557600002968684,144
PV,B2,2025-06-07,0.014158199992380105,144
PV,B3,2025-06-07,0.01422479999018833,1008
PV,B4,2025-06-07,0.016342899994924664,3168
Load,B0,2025-06-08,0.012429499998688698,1
Load,B1,2025-06-08,0.013259399987873621,144
Load,B2,2025-06-08,0.014224800004740246,144
Load,B3,2025-06-08,0.014384499998413958,1008
Load,B4,2025-06-08,0.01979849999770522,3168
PV,B0,2025-06-08,0.0121765000076266,1
PV,B1,2025-06-08,0.013592100003734231,144
PV,B2,2025-06-08,0.01267439998628106,144
PV,B3,2025-06-08,0.013550200004829094,1008
PV,B4,2025-06-08,0.014672600009362213,3168
Load,B0,2025-06-09,0.012997900004847907,1
Load,B1,2025-06-09,0.013056499999947846,144
Load,B2,2025-06-09,0.013401600008364767,144
Load,B3,2025-06-09,0.013163700001314282,1008
Load,B4,2025-06-09,0.01607450000301469,3168
PV,B0,2025-06-09,0.014228299987735227,1
PV,B1,2025-06-09,0.014192100003128871,144
PV,B2,2025-06-09,0.013098499999614432,144
PV,B3,2025-06-09,0.014203200000338256,1008
PV,B4,2025-06-09,0.015034100011689588,3168
Load,B0,2025-06-10,0.013479700006428175,1
Load,B1,2025-06-10,0.01329000000259839,144
Load,B2,2025-06-10,0.014149800001177937,144
Load,B3,2025-06-10,0.013374300004215911,1008
Load,B4,2025-06-10,0.01645999999891501,3168
PV,B0,2025-06-10,0.012419799997587688,1
PV,B1,2025-06-10,0.012803399993572384,144
PV,B2,2025-06-10,0.012899800000013784,144
PV,B3,2025-06-10,0.013299300000653602,1008
PV,B4,2025-06-10,0.01462560000072699,3168
Load,B0,2025-06-11,0.012315500003751367,1
Load,B1,2025-06-11,0.01332489999185782,144
Load,B2,2025-06-11,0.013688499995623715,144
Load,B3,2025-06-11,0.014165799992042594,1008
Load,B4,2025-06-11,0.014964000001782551,3312
PV,B0,2025-06-11,0.012542900003609248,1
PV,B1,2025-06-11,0.012981899999431334,144
PV,B2,2025-06-11,0.013181599992094561,144
PV,B3,2025-06-11,0.013622400001622736,1008
PV,B4,2025-06-11,0.015597100005834363,3312
Load,B0,2025-06-12,0.01258459998643957,1
Load,B1,2025-06-12,0.014047300006495789,144
Load,B2,2025-06-12,0.01313809999555815,144
Load,B3,2025-06-12,0.013231099990662187,1008
Load,B4,2025-06-12,0.014965700000175275,3312
PV,B0,2025-06-12,0.013149099992006086,1
PV,B1,2025-06-12,0.01308190000418108,144
PV,B2,2025-06-12,0.013234700003522448,144
PV,B3,2025-06-12,0.014315599997644313,1008
PV,B4,2025-06-12,0.015388600004371256,3312
Load,B0,2025-06-13,0.013299199999892153,1
Load,B1,2025-06-13,0.01300259999698028,144
Load,B2,2025-06-13,0.012967499991646037,144
Load,B3,2025-06-13,0.013696900001377799,1008
Load,B4,2025-06-13,0.015508500000578351,3312
PV,B0,2025-06-13,0.013315999996848404,1
PV,B1,2025-06-13,0.013459499998134561,144
PV,B2,2025-06-13,0.012768500004312955,144
PV,B3,2025-06-13,0.013416799993137829,1008
PV,B4,2025-06-13,0.015132499989704229,3312
Load,B0,2025-06-14,0.013847700000042096,1
Load,B1,2025-06-14,0.01548719999846071,144
Load,B2,2025-06-14,0.015273400000296533,144
Load,B3,2025-06-14,0.015477399996598251,1008
Load,B4,2025-06-14,0.017819599990616553,3312
PV,B0,2025-06-14,0.012965399990207516,1
PV,B1,2025-06-14,0.01394399999117013,144
PV,B2,2025-06-14,0.013239199994131923,144
PV,B3,2025-06-14,0.014143200009129941,1008
PV,B4,2025-06-14,0.017879399994853884,3312
Load,B0,2025-06-15,0.013926799991168082,1
Load,B1,2025-06-15,0.01339659999939613,144
Load,B2,2025-06-15,0.013506500006769784,144
Load,B3,2025-06-15,0.013900799996918067,1008
Load,B4,2025-06-15,0.018827099993359298,3312
PV,B0,2025-06-15,0.01390420000825543,1
PV,B1,2025-06-15,0.013465099997119978,144
PV,B2,2025-06-15,0.013202000001911074,144
PV,B3,2025-06-15,0.013621599995531142,1008
PV,B4,2025-06-15,0.01696720000472851,3312
Load,B0,2025-06-16,0.014207600004738197,1
Load,B1,2025-06-16,0.015947899999446236,144
Load,B2,2025-06-16,0.014356900006532669,144
Load,B3,2025-06-16,0.016929999997955747,1008
Load,B4,2025-06-16,0.016557399998418987,3312
PV,B0,2025-06-16,0.015272999997250736,1
PV,B1,2025-06-16,0.01525989999936428,144
PV,B2,2025-06-16,0.013295900003868155,144
PV,B3,2025-06-16,0.014765100000659004,1008
PV,B4,2025-06-16,0.016685599999618717,3312
Load,B0,2025-06-17,0.014170099995681085,1
Load,B1,2025-06-17,0.01544339999963995,144
Load,B2,2025-06-17,0.0158235999988392,144
Load,B3,2025-06-17,0.014980300009483472,1008
Load,B4,2025-06-17,0.017492200000560842,3312
PV,B0,2025-06-17,0.013108699989970773,1
PV,B1,2025-06-17,0.013504100003046915,144
PV,B2,2025-06-17,0.01611340000818018,144
PV,B3,2025-06-17,0.01426779999746941,1008
PV,B4,2025-06-17,0.01676420000148937,3312
Load,B0,2025-06-18,0.012530799998785369,1
Load,B1,2025-06-18,0.015770499987411313,144
Load,B2,2025-06-18,0.013048199994955212,144
Load,B3,2025-06-18,0.013859099999535829,1008
Load,B4,2025-06-18,0.01607170001079794,3456
PV,B0,2025-06-18,0.013879099991754629,1
PV,B1,2025-06-18,0.01411299999745097,144
PV,B2,2025-06-18,0.01408860000083223,144
PV,B3,2025-06-18,0.013871500006644055,1008
PV,B4,2025-06-18,0.015557799997623079,3456
Load,B0,2025-06-19,0.012916299994685687,1
Load,B1,2025-06-19,0.013366400002269074,144
Load,B2,2025-06-19,0.014120100007858127,144
Load,B3,2025-06-19,0.01376410000375472,1008
Load,B4,2025-06-19,0.017108900006860495,3456
PV,B0,2025-06-19,0.013454999992973171,1
PV,B1,2025-06-19,0.01425300000119023,144
PV,B2,2025-06-19,0.01340560000971891,144
PV,B3,2025-06-19,0.014091899996856228,1008
PV,B4,2025-06-19,0.01920899999095127,3456
Load,B0,2025-06-20,0.015360000004875474,1
Load,B1,2025-06-20,0.014038399996934459,144
Load,B2,2025-06-20,0.01402329999837093,144
Load,B3,2025-06-20,0.014576500005205162,1008
Load,B4,2025-06-20,0.017653899994911626,3456
PV,B0,2025-06-20,0.013720100003411062,1
PV,B1,2025-06-20,0.013907800006563775,144
PV,B2,2025-06-20,0.013576700002886355,144
PV,B3,2025-06-20,0.01365520000399556,1008
PV,B4,2025-06-20,0.01633600000059232,3456
Load,B0,2025-06-21,0.012720200000330806,1
Load,B1,2025-06-21,0.013749099991400726,144
Load,B2,2025-06-21,0.01462270000774879,144
Load,B3,2025-06-21,0.014731400005985051,1008
Load,B4,2025-06-21,0.015558600003714673,3456
PV,B0,2025-06-21,0.012923000002047047,1
PV,B1,2025-06-21,0.013310499998624437,144
PV,B2,2025-06-21,0.013633900001877919,144
PV,B3,2025-06-21,0.01622410000709351,1008
PV,B4,2025-06-21,0.015871600000537,3456
Load,B0,2025-06-22,0.013929599997936748,1
Load,B1,2025-06-22,0.01328930001182016,144
Load,B2,2025-06-22,0.01573369999823626,144
Load,B3,2025-06-22,0.013671199994860217,1008
Load,B4,2025-06-22,0.01788959999976214,3456
PV,B0,2025-06-22,0.012533800007076934,1
PV,B1,2025-06-22,0.013125299999956042,144
PV,B2,2025-06-22,0.013069499997072853,144
PV,B3,2025-06-22,0.013903900005971082,1008
PV,B4,2025-06-22,0.01576930000737775,3456
Load,B0,2025-06-23,0.013598399993497878,1
Load,B1,2025-06-23,0.015032499999506399,144
Load,B2,2025-06-23,0.014436999990721233,144
Load,B3,2025-06-23,0.014299499991466291,1008
Load,B4,2025-06-23,0.01865929999621585,3456
PV,B0,2025-06-23,0.012902200003736652,1
PV,B1,2025-06-23,0.013685700003406964,144
PV,B2,2025-06-23,0.014074400009121746,144
PV,B3,2025-06-23,0.013975800000480376,1008
PV,B4,2025-06-23,0.016362199996365234,3456
Load,B0,2025-06-24,0.012877700006356463,1
Load,B1,2025-06-24,0.014526600003591739,144
Load,B2,2025-06-24,0.01345209999999497,144
Load,B3,2025-06-24,0.015083999998751096,1008
Load,B4,2025-06-24,0.016620800000964664,3456
PV,B0,2025-06-24,0.015018399994005449,1
PV,B1,2025-06-24,0.013869200003682636,144
PV,B2,2025-06-24,0.013479400004143827,144
PV,B3,2025-06-24,0.013941600001999177,1008
PV,B4,2025-06-24,0.017837899998994544,3456
Load,B0,2025-06-25,0.013819400002830662,1
Load,B1,2025-06-25,0.013870299997506663,144
Load,B2,2025-06-25,0.013609299989184365,144
Load,B3,2025-06-25,0.01390259999607224,1008
Load,B4,2025-06-25,0.01591240000561811,3600
PV,B0,2025-06-25,0.013134499997249804,1
PV,B1,2025-06-25,0.014449100010097027,144
PV,B2,2025-06-25,0.016577000002143905,144
PV,B3,2025-06-25,0.01607240000157617,1008
PV,B4,2025-06-25,0.016856600006576627,3600
Load,B0,2025-06-26,0.013572299998486415,1
Load,B1,2025-06-26,0.014888399993651547,144
Load,B2,2025-06-26,0.014095799997448921,144
Load,B3,2025-06-26,0.014228499989258125,1008
Load,B4,2025-06-26,0.01691160000336822,3600
PV,B0,2025-06-26,0.01375509999343194,1
PV,B1,2025-06-26,0.014904700001352467,144
PV,B2,2025-06-26,0.015544299996690825,144
PV,B3,2025-06-26,0.01659749999816995,1008
PV,B4,2025-06-26,0.016052100007073022,3600
Load,B0,2025-06-27,0.013312900002347305,1
Load,B1,2025-06-27,0.013798800006043166,144
Load,B2,2025-06-27,0.01399219999439083,144
Load,B3,2025-06-27,0.013907600005040877,1008
Load,B4,2025-06-27,0.020745300003909506,3600
PV,B0,2025-06-27,0.013390799998887815,1
PV,B1,2025-06-27,0.014138700003968552,144
PV,B2,2025-06-27,0.015396399991004728,144
PV,B3,2025-06-27,0.014191700000083074,1008
PV,B4,2025-06-27,0.019615800003521144,3600
Load,B0,2025-06-28,0.013402500000665896,1
Load,B1,2025-06-28,0.014277400012360886,144
Load,B2,2025-06-28,0.01426500000525266,144
Load,B3,2025-06-28,0.014404699992155656,1008
Load,B4,2025-06-28,0.015706200007116422,3600
PV,B0,2025-06-28,0.014099299994995818,1
PV,B1,2025-06-28,0.013374699992709793,144
PV,B2,2025-06-28,0.013583600011770613,144
PV,B3,2025-06-28,0.013789000004180707,1008
PV,B4,2025-06-28,0.015930900000967085,3600
Load,B0,2025-06-29,0.013630100002046674,1
Load,B1,2025-06-29,0.013504399990779348,144
Load,B2,2025-06-29,0.013424899996607564,144
Load,B3,2025-06-29,0.014421699990634806,1008
Load,B4,2025-06-29,0.015744300006190315,3600
PV,B0,2025-06-29,0.013197499996749684,1
PV,B1,2025-06-29,0.014246999999159016,144
PV,B2,2025-06-29,0.01379810000071302,144
PV,B3,2025-06-29,0.01436499999545049,1008
PV,B4,2025-06-29,0.01628740000887774,3600
Load,B0,2025-06-30,0.013516300008632243,1
Load,B1,2025-06-30,0.014760499994736165,144
Load,B2,2025-06-30,0.013923299993621185,144
Load,B3,2025-06-30,0.015061099999002181,1008
Load,B4,2025-06-30,0.01604070000757929,3600
PV,B0,2025-06-30,0.013681600001291372,1
PV,B1,2025-06-30,0.013897700002416968,144
PV,B2,2025-06-30,0.013534099998651072,144
PV,B3,2025-06-30,0.014183199993567541,1008
PV,B4,2025-06-30,0.016309800004819408,3600
Load,B0,2025-07-01,0.01648869999917224,1
Load,B1,2025-07-01,0.013672599990968592,144
Load,B2,2025-07-01,0.014474299998255447,144
Load,B3,2025-07-01,0.01549380000506062,1008
Load,B4,2025-07-01,0.016987900002277456,3600
PV,B0,2025-07-01,0.015717999995104037,1
PV,B1,2025-07-01,0.01406940000015311,144
PV,B2,2025-07-01,0.017267499992158264,144
PV,B3,2025-07-01,0.015817200008314103,1008
PV,B4,2025-07-01,0.0186052000062773,3600
Load,B0,2025-07-02,0.014377900006365962,1
Load,B1,2025-07-02,0.01488489999610465,144
Load,B2,2025-07-02,0.015556199999991804,144
Load,B3,2025-07-02,0.015096299990545958,1008
Load,B4,2025-07-02,0.0169437000004109,3744
PV,B0,2025-07-02,0.013964400000986643,1
PV,B1,2025-07-02,0.014791900001000613,144
PV,B2,2025-07-02,0.015656400006264448,144
PV,B3,2025-07-02,0.015176799992332235,1008
PV,B4,2025-07-02,0.01675029999751132,3744
Load,B0,2025-07-03,0.013368100000661798,1
Load,B1,2025-07-03,0.015251899996655993,144
Load,B2,2025-07-03,0.014333700004499406,144
Load,B3,2025-07-03,0.015148500009672716,1008
Load,B4,2025-07-03,0.016267700004391372,3744
PV,B0,2025-07-03,0.01514339999994263,1
PV,B1,2025-07-03,0.014578999995137565,144
PV,B2,2025-07-03,0.014202999998815358,144
PV,B3,2025-07-03,0.01441819999308791,1008
PV,B4,2025-07-03,0.01672149999649264,3744
Load,B0,2025-07-04,0.014779199991608039,1
Load,B1,2025-07-04,0.014375500002643093,144
Load,B2,2025-07-04,0.014423900007386692,144
Load,B3,2025-07-04,0.01564430000144057,1008
Load,B4,2025-07-04,0.017461099996580742,3744
PV,B0,2025-07-04,0.01442500000121072,1
PV,B1,2025-07-04,0.015059700002893806,144
PV,B2,2025-07-04,0.016189600006327964,144
PV,B3,2025-07-04,0.017069900000933558,1008
PV,B4,2025-07-04,0.01663410000037402,3744
